angles,ipr,los_count,distance_cpa
60,0.754,123,"[array([49.79621558, 49.5474036 , 49.78527164, 49.45229024, 48.7362967 ,
       49.8879127 , 48.90396787, 48.36266741, 49.8738005 , 48.80963572,
       45.78507997, 49.97478922, 48.89169785, 47.72974458, 49.48411751,
       49.67551734, 48.78453518, 49.20418579, 49.75591175]), array([49.86711948, 49.34499691, 49.28334941, 46.24399477, 48.94933361,
       49.86538768, 49.32155036, 46.60793344, 49.84531045, 48.74934949,
       49.3112313 , 49.87456755, 48.28721649, 47.83296817, 49.58508475,
       49.4175475 , 49.33113331, 49.46034446, 49.63073921, 49.05880781,
       49.21366934, 48.1994215 , 49.82188292, 48.46280875]), array([45.36885775, 49.79426865, 49.94085883, 49.62415499, 49.42259441,
       49.22200654, 49.98782266, 48.22548086, 49.55262229, 49.23225368,
       49.27316948, 49.45640459, 49.40603661, 47.91140995, 49.50384607,
       48.96117654, 49.46167036, 49.94649575, 49.98962524, 47.58319867,
       48.25269469, 48.35551311, 48.30410719, 49.96354879]), array([49.87831932, 49.71115465, 49.89816382, 49.42805809, 49.38071628,
       49.28618596, 49.70002245, 47.89211462, 47.81972906, 49.89366805,
       49.87725944, 49.48103747, 48.73205952, 48.97269429, 49.35263741,
       49.18865332, 49.15759252, 48.80257022, 49.05335059, 49.31743689,
       49.67929193, 48.92338786, 49.97912076, 47.98477169, 49.19561473,
       49.28355849, 47.49221561, 49.93637015, 48.16698448]), array([49.46783026, 47.811262  , 48.07225691, 49.66661232, 44.64164031,
       49.5038222 , 49.97130925, 47.3500729 , 48.63720138, 48.45958508,
       49.65307673, 47.69512339, 49.97580732, 49.5722967 , 49.27970364,
       49.78709105, 49.36318896, 49.68045361, 49.62063352, 49.07557981,
       49.82638643, 48.6037228 , 48.78453964, 46.98493975, 49.71851979,
       48.1621378 , 48.66886697])]"
62,0.786,107,"[array([49.69267573, 47.05250874, 48.21212369, 49.03992994, 49.561922  ,
       48.89269696, 48.92331894, 49.89499895, 49.02527447, 49.95170137,
       49.98736085, 48.03074736, 49.39445219, 47.8767864 , 49.86265896,
       49.96537966, 49.51992142, 47.04959185, 49.55851831, 49.28020356]), array([49.17703256, 49.82417297, 46.93718911, 47.96061322, 49.76421151,
       48.85062298, 48.26807199, 49.61231578, 46.93399499, 49.4068491 ,
       49.49115252, 46.95668501, 49.56265933, 49.7361335 , 48.5780161 ,
       49.84284347, 47.76915968, 49.19918562]), array([48.21238582, 49.18058904, 49.28295282, 49.1287866 , 49.77311679,
       48.50476892, 49.81656115, 49.43698976, 49.23720594, 49.0606281 ,
       49.89176891, 48.58001694, 49.2427834 , 49.00447946, 48.93785304,
       46.02943367, 48.24304748, 48.09329964, 47.52437105, 49.05375771,
       49.85929523, 49.57826222, 47.86883614]), array([49.92553494, 48.99882789, 46.47278183, 45.70204046, 48.74635951,
       48.40496339, 49.09029523, 49.99940189, 48.74810645, 48.71646452,
       49.93896652, 49.74951042, 42.46837355, 48.88899814, 49.60588466,
       46.85129056, 48.5811851 , 49.29398789, 49.77133029, 48.85604081,
       49.28138835, 49.61582363, 48.84493762]), array([49.9854743 , 49.95892869, 48.32146122, 49.55635605, 49.94094065,
       46.65435584, 49.90552103, 47.74185867, 48.09348748, 49.61079975,
       49.25590626, 49.4518948 , 48.53401418, 49.51087948, 48.81301355,
       48.6555593 , 49.18659362, 49.71751952, 47.84049972, 49.41836682,
       49.89315549, 49.75766744, 49.08432893])]"
64,0.788,106,"[array([49.3761935 , 49.67492556, 48.66811042, 49.28043684, 48.0479606 ,
       48.95794199, 49.90558325, 49.214921  , 48.59349517, 45.34923283,
       48.94534399, 49.43414137, 48.99595869, 49.57207416, 49.88550684,
       49.83130693, 49.84735862, 49.71740296]), array([49.99754449, 48.15635887, 49.64578859, 48.92442815, 49.73215522,
       49.96827222, 46.43937915, 49.20823027, 49.89582628, 48.73859439,
       48.95372333, 49.66607818, 49.77389152, 49.84538223, 48.29940508]), array([48.18853354, 48.69517253, 49.80920604, 48.20625766, 47.68712596,
       48.93517663, 49.75666157, 49.10534956, 48.06899463, 49.40518346,
       49.94460242, 49.24073594, 49.63078771, 48.03003934, 48.8641421 ,
       48.43044651, 49.98776029, 49.73155616, 49.5498701 , 47.60087061,
       49.7245456 , 49.14953273, 48.50561719, 49.28360045, 49.16030364,
       49.14745929, 49.64147858]), array([42.93885993, 49.84255139, 49.71486524, 49.65157256, 49.6972315 ,
       49.34536319, 47.92235261, 48.50234484, 49.85052587, 49.40287163,
       48.44308723, 48.81162308, 49.36251559, 48.55911502, 49.26885772,
       49.65070205, 49.60540542, 48.58386715, 48.50495693, 48.75889725,
       49.74387951]), array([49.42677374, 33.69465994, 49.24983863, 49.56119851, 45.60598226,
       48.78870599, 49.01745098, 47.51817383, 49.60160943, 49.98275608,
       49.35432541, 49.88363461, 49.70522344, 49.96091939, 49.2665271 ,
       49.08994058, 48.90488102, 49.97381901, 48.8476112 , 49.44238689,
       49.7086958 , 49.83856098, 49.23241825, 49.17409168, 48.9881829 ])]"
66,0.78,110,"[array([49.58664066, 49.39673959, 49.18330075, 49.73786603, 49.88609946,
       49.11936938, 49.33178545, 49.10269524, 47.52908635, 43.9214108 ,
       49.36457746, 49.56012916, 49.77271494, 49.58419521, 48.67546338,
       47.08236768]), array([48.34071274, 48.53830054, 46.924985  , 49.22787874, 49.71903342,
       49.86519766, 49.45095166, 46.71806833, 48.82301665, 47.7285899 ,
       48.57755831, 46.43170439, 46.64400973, 48.55908209, 47.24101251,
       49.39492057, 49.07038881, 48.84991642, 49.22780416, 49.18583211,
       48.26743292, 49.42795674, 49.75090866]), array([48.06322163, 49.00151333, 48.96029278, 49.50313029, 49.09009331,
       46.91079153, 48.81865957, 49.78674382, 49.9865745 , 49.54933982,
       49.618045  , 48.82758893, 48.3008383 , 48.80757237, 48.40311632,
       49.34180003, 49.19849546, 49.99450539, 49.06089266, 48.63283551,
       49.56260204, 49.66318519]), array([49.1354036 , 49.4616319 , 49.7577738 , 48.67754359, 48.85851083,
       49.19694896, 48.69537667, 47.48561867, 47.83165459, 48.3641161 ,
       48.71304514, 49.0773863 , 48.91929512, 49.95947211, 49.02798889,
       48.15836225, 47.76294748, 49.98107125, 49.9060697 , 48.31450698,
       48.01329942, 46.28472042, 49.42163238, 48.34647342, 47.83603112]), array([49.91383199, 49.78904354, 49.89323169, 48.71550555, 47.49416796,
       49.98679615, 49.34864247, 47.83638614, 49.2084548 , 49.17841321,
       47.0265759 , 49.33775224, 47.65250058, 49.8112853 , 49.68956738,
       48.01595864, 49.51523822, 49.95139526, 49.87259604, 47.63303284,
       49.58002498, 48.51017991, 49.18733934, 48.75302706])]"
68,0.79,105,"[array([49.76804692, 49.97010659, 49.95910483, 49.19929044, 49.60281155,
       49.13245936, 49.93369021, 49.53554094, 49.1629227 , 49.09705647,
       49.03800129, 49.44503248, 49.94739227, 49.48612561, 49.52227966,
       49.37017044, 49.83571076, 48.45165788]), array([47.12895851, 49.93684798, 49.22245774, 48.77055706, 48.57432099,
       47.71144527, 49.55877295, 47.96971486, 49.29299098, 49.72889447,
       49.8227339 , 49.72776314, 49.92366284, 49.71442061, 49.50027581,
       49.52738772, 48.31750117, 47.60882452, 49.5050105 , 48.44222128,
       49.11823742, 48.89891019, 48.34889388]), array([49.53189015, 49.25273825, 49.16382362, 49.37211161, 49.35533963,
       49.08991142, 48.18741688, 48.78478538, 49.01117333, 48.518992  ,
       47.70709976, 46.14111978, 46.45681968, 49.78393856, 48.10893373,
       49.1517476 , 49.91785409, 48.50697023, 48.79578491, 49.83978444,
       49.39629972, 49.43422136, 49.13327912, 49.22960132, 48.43459477]), array([48.67445863, 49.60723861, 49.52197634, 48.92068447, 49.37351776,
       48.59884761, 49.93053905, 49.81505411, 49.13995872, 48.57942933,
       49.76201599, 49.87886822, 46.08883505, 49.56241451, 47.09158409,
       47.94921644, 49.93975478, 48.53681449]), array([49.19650369, 48.17747508, 49.72797037, 49.56939899, 48.49417383,
       49.29732713, 45.62284635, 48.51974089, 49.20263961, 49.49451536,
       49.55106376, 47.46905988, 48.06235379, 47.42802068, 48.29036449,
       48.82431717, 49.6147308 , 46.54538502, 48.69612197, 47.41851606,
       49.81976733])]"
70,0.856,72,"[array([49.59488895, 49.41508911, 49.80537988, 49.13038937, 49.64989704,
       49.61968094, 48.55948899, 48.50039083, 49.04926439, 46.06328617,
       49.75203287, 49.82000936, 47.89675068, 49.8509659 ]), array([49.83805935, 48.32451663, 49.69386487, 49.46814921, 49.69387124,
       49.97190611, 49.33766103, 49.91913792, 49.73456218, 49.48064119,
       49.35665295, 49.68301036, 49.63566727, 49.07972265, 47.0520824 ,
       49.80500864]), array([49.67187037, 49.70564753, 49.71879023, 49.95859685, 47.58481208,
       49.39416715, 49.85134183, 49.78165172, 48.11721638, 47.67860955,
       48.73878421, 48.99293746]), array([49.54902867, 49.70597685, 48.82347783, 49.32328038, 49.66898486,
       49.2152427 , 49.45939156, 47.5155244 , 49.95127495, 49.7958466 ,
       48.93828362, 48.75651132, 46.05407358, 49.67922383, 49.94488119,
       49.53862671, 49.35339154, 49.05618625, 49.3769866 ]), array([49.15301522, 49.81386972, 47.83344258, 49.6629921 , 46.67160283,
       47.48695598, 49.06037247, 49.53483368, 49.33961867, 47.83580732,
       49.38819839])]"
72,0.858,71,"[array([49.99150432, 48.53220676, 46.82196733, 49.33506965, 48.3846163 ,
       47.78269372, 49.33078004, 49.63928551, 47.64931631, 49.88148803,
       48.92065776, 49.80265358, 47.69806096, 49.93869782, 49.28244511,
       49.18927608, 49.70093202, 49.85785372]), array([49.34940126, 49.46329741, 49.09601796, 46.67523196, 43.14687435,
       49.71285011, 49.85277543, 47.383605  ]), array([49.544153  , 49.57087683, 48.92036069, 49.2853765 , 40.62491591,
       49.92560678, 49.6607814 , 49.82251991, 46.09609133, 47.03256495,
       47.93581002, 47.89910533, 49.28373945, 49.70882484, 46.9043473 ,
       49.31333136, 48.0815647 , 47.29583275, 46.00799115, 49.84609254,
       49.19978606]), array([49.51850463, 49.71771825, 49.68435513, 49.72510304, 49.99008908]), array([49.58036191, 48.507423  , 49.59976494, 49.26067813, 48.39335645,
       49.76183199, 46.40914384, 49.03698433, 49.82257694, 48.75963671,
       49.91687941, 49.42064542, 47.1191174 , 49.82683939, 49.9039003 ,
       49.98004062, 49.97024964, 49.3312481 , 49.89407305])]"
74,0.872,64,"[array([49.71771126, 49.23833325, 49.22641579, 47.88270218, 49.972779  ,
       49.95773669, 49.8854764 , 49.50478919, 49.20870835, 49.94658999,
       48.51643345]), array([49.09948442, 47.95941582, 49.53741707, 49.28904501, 49.85615424,
       49.70150306, 49.68825866, 49.30772034, 49.82568425, 48.86358502,
       48.91442959, 49.36299361, 49.77971744, 49.76675134]), array([48.74192698, 49.14235842, 49.48299415, 48.76686349, 48.41642544,
       47.3452833 , 49.37121498, 48.88885314, 49.87428508]), array([49.97317105, 48.51811192, 48.85791787, 49.33608145, 48.69353305,
       48.33018355, 48.99580451, 49.8563263 , 49.7931029 , 49.73191842,
       49.37867294, 49.06630024]), array([49.6689615 , 46.91682778, 49.62868404, 48.04981703, 48.97962713,
       49.7234756 , 48.53457184, 49.38348592, 48.61724667, 49.93684682,
       49.57008206, 49.89696658, 49.78266927, 49.12552761, 48.1655264 ,
       48.81218905, 49.02290405, 49.8698778 ])]"
76,0.892,54,"[array([49.14250542, 49.34762081, 47.92237381, 49.28151811, 48.31530423,
       49.48703715, 47.28563322, 49.98001434]), array([49.44918526, 49.28611732, 49.4143446 , 48.93763023, 49.19856915,
       47.30027155, 49.64194882, 49.98973689, 49.20758273, 49.80257367,
       49.59090795, 49.27731113, 49.43925408, 49.33371118, 49.70287434,
       49.78028407]), array([49.06507897, 48.13919189, 49.92498968, 49.65119843, 49.73891428,
       49.39604019, 49.24612112, 48.20027239, 49.33040325, 48.48472123]), array([48.15894104, 48.84891656, 49.74645319, 49.9040143 , 49.14775765,
       49.97207909, 49.69891435, 49.35717992]), array([49.68456983, 49.164978  , 48.78348581, 49.34029426, 49.77152292,
       48.67577865, 48.94157758, 49.21472438, 49.21355414, 49.09118077,
       47.87975351, 49.69060106])]"
78,0.874,63,"[array([49.26636679, 49.84717836, 49.64249645, 49.682091  , 48.97171678,
       49.47499248]), array([48.84261483, 49.44378703, 43.225881  , 48.32570989, 49.81571228,
       47.81956104, 48.9527098 , 47.52421513, 49.80362276, 49.7478108 ,
       49.76996023, 44.12126999, 49.02093875, 48.86722153, 49.61726115]), array([48.23782672, 49.96679775, 49.8600125 , 46.04318217, 48.92699254,
       49.2081386 , 49.68706874, 48.23586112, 48.35336048, 49.91894688,
       49.9062015 , 47.16183638, 45.54276939]), array([49.98452248, 49.80685077, 48.94283257, 49.683496  , 49.98494808,
       49.03501859, 48.69190134, 48.18242275, 45.30587243, 49.19415012,
       49.8673602 , 49.60058096, 49.69391054, 49.95852435, 49.99706197,
       49.49377382, 48.97093538, 49.4576931 , 47.25699264]), array([49.71208963, 49.80645585, 49.14683666, 48.61375841, 49.38435394,
       49.57836132, 49.58682828, 48.02449851, 49.18668499, 49.83575436])]"
80,0.884,58,"[array([49.035542  , 49.20271989, 48.89828606, 48.15383837, 49.93320885,
       49.79398223, 49.03487155, 48.90441917, 49.39256984, 49.83064528]), array([49.57264258, 49.39139118, 44.29953367, 49.37801273, 49.28128704,
       49.84810923, 48.95382589, 49.47687121, 49.2941805 , 45.57419983,
       48.35670909, 45.96836577, 49.73461143, 48.9295826 , 49.26410058,
       48.79435752, 49.34645643]), array([49.79772631, 49.73886049, 48.65316659, 48.57436282, 49.96665203,
       49.71860776, 49.89048397, 49.60887445]), array([47.43202679, 48.90581114, 49.98852641, 49.94158441, 47.60941847,
       47.70171423, 48.03143109, 49.32672745, 49.45256538]), array([48.83913568, 49.68941604, 49.21073834, 49.57368928, 49.95171889,
       43.7770704 , 48.40299294, 48.9503421 , 49.64388212, 49.89495569,
       49.62549832, 48.80896747, 49.95896422, 49.87572768])]"
82,0.89,55,"[array([49.68040623, 49.44970205, 49.62854775, 49.56410254, 47.7084533 ,
       48.96501766, 49.58154049, 49.68033782, 49.53766454]), array([49.99164084, 49.47710457, 49.84601889, 49.27783455, 49.50492273,
       49.68309817, 49.92244454, 49.68594141, 48.67643571, 48.75008798,
       48.86514158, 49.02585745, 48.13744762, 47.59470922]), array([48.57935274, 49.47312753, 49.0780349 , 49.34746928, 47.94368329,
       49.25929561, 49.26875864, 45.60556594, 48.86839166]), array([49.0925628 , 49.2118273 , 48.81752326, 49.43994226, 49.53947973,
       49.91891202, 49.83490105, 49.66273643, 49.47969032, 49.84583876,
       48.88451131, 49.55666669]), array([48.55326457, 49.10139384, 48.52815935, 49.47550779, 49.83606224,
       49.38390716, 48.80995274, 48.4335078 , 48.99268042, 39.71596762,
       49.91370496])]"
84,0.896,52,"[array([49.1772463 , 49.69286111, 49.14388008, 49.97928911, 44.16750545,
       48.336211  , 49.67001219, 49.78870448, 48.8944129 ]), array([48.79437822, 49.68101276, 49.68194774, 49.5475032 , 49.70341654,
       49.4761079 , 46.46587583, 49.10778446, 46.26298863, 49.73332596,
       49.54365166, 49.04491108]), array([49.74678117, 49.61682712, 49.67746871, 49.59916501, 49.29783816,
       49.61167332, 49.88888775]), array([49.50779142, 49.37033485, 49.25331281, 49.27906425, 49.84552234,
       49.32722916, 48.89980629, 43.46281609, 49.35555833, 47.80804856,
       49.18312556, 48.52856345, 48.42911431]), array([49.02094506, 48.51293599, 49.98752936, 48.31756825, 49.94009325,
       45.15885709, 49.07743501, 49.68496593, 49.923586  , 49.54454529,
       48.70821901])]"
86,0.926,37,"[array([49.53580106, 49.82319638, 49.05140962, 49.3199642 , 47.93797885,
       49.47278072, 49.09884923, 49.96253776]), array([49.67146151, 48.83406807, 49.85579518, 48.93849006, 49.87368981,
       49.38259616]), array([46.33286784, 49.82137105, 49.96614967, 49.66936756, 49.91453251,
       44.73595496, 49.54272664, 49.05745297, 49.70431386]), array([49.65423427, 45.75139864, 49.93527874, 48.24012786, 47.62662537,
       49.60823452]), array([49.8196529 , 49.84076906, 48.77836308, 49.49998465, 49.31655414,
       49.8302516 , 49.10570296, 49.63537146])]"
88,0.92,40,"[array([47.73717802, 49.54314096, 49.01715049, 46.18184358, 48.73419109,
       49.33186591, 49.52543708, 49.83739213, 49.85486932]), array([48.33969374, 49.55786922, 49.18253278, 49.9749252 , 47.60816184]), array([49.34951005, 49.80742975, 49.81820435, 49.00259871, 46.85364547,
       49.82247605, 46.52861013]), array([49.57679346, 47.75821573, 49.95828119, 48.62498905, 48.69624004]), array([49.37443884, 49.53351312, 49.45320869, 49.64085397, 49.91337043,
       49.41498921, 49.08357037, 49.71023059, 49.14568831, 49.46835352,
       49.38956976, 49.06447845, 48.19459972, 49.50924115])]"
90,0.954,23,"[array([49.95195838, 49.748658  , 49.41530127, 47.43159507, 48.37684592,
       49.36436979, 49.71111367]), array([44.5956665 , 49.55345108, 47.40567671, 49.98670589, 49.40108631,
       49.2219418 , 42.44434676]), array([49.74776493, 49.19398107]), array([48.09623102, 49.96172123, 49.67888659, 49.50493982]), array([49.90923955, 49.76509625, 49.13939147])]"
92,0.93,35,"[array([49.92996177, 49.91376948, 49.99773978, 49.1588197 , 49.17642016,
       49.60866563, 48.74708452]), array([49.46318818, 49.97832201, 49.59700766, 49.7749415 , 49.73708301,
       48.06106575]), array([49.84400057, 48.73205419, 49.78800681, 49.64310606, 49.02405653,
       49.83550507, 49.80625333]), array([49.6696088 , 49.55800075, 49.29620719, 49.99938336, 49.69580367,
       49.93952851, 49.52744219]), array([46.28283398, 49.00775663, 48.51734053, 43.16260698, 49.94871646,
       49.98603672, 48.87755477, 49.92396307])]"
94,0.96,20,"[array([49.40174968, 47.40508939, 48.07374581, 49.71921635, 49.99264372,
       49.40111518, 49.95548115, 49.77416222]), array([49.42160896, 49.45502631, 46.0041488 ]), array([49.4690045 , 48.13843417, 49.375127  ]), array([48.93751458, 47.78219693]), array([49.24398758, 49.53683658, 49.58468739, 48.66429757])]"
96,0.94,30,"[array([49.71413712, 49.7823186 , 42.41741685, 49.11874387, 49.65045195,
       49.36313838, 47.98141401]), array([49.88862665, 49.96761646, 48.7491171 , 48.50479251, 49.50448735,
       49.2562368 , 49.43954565, 49.90114495]), array([47.43676962, 47.6370966 , 49.90171312, 49.90670516, 49.25314027,
       49.79847171]), array([49.00392284, 47.69925009, 47.58357146, 47.17073277, 47.6127391 ,
       49.21552141, 49.70431669]), array([49.85831809, 49.01720726])]"
98,0.964,18,"[array([48.84107677, 49.46254049, 49.09820568]), array([49.54853284, 49.9936172 , 49.51874576]), array([48.46551631, 48.38383591, 49.35713719]), array([49.97836753, 48.23067917, 49.90216762, 49.27976751, 49.9452042 ]), array([49.90076296, 49.57380728, 47.37015189, 48.99703017])]"
100,0.952,24,"[array([49.92346779, 49.02092762, 49.53037798, 49.14876328]), array([49.68278045, 49.69122853, 49.27395175]), array([49.79961353, 49.65237008, 49.85159422, 49.75415294, 49.87207736,
       49.89580764, 49.61232398]), array([49.62810438, 49.96678182, 49.96551418, 47.11419721, 49.18927919]), array([48.68727286, 49.81543399, 49.39659908, 49.85609033, 49.64577472])]"
102,0.954,23,"[array([49.41490799, 49.59268099, 49.8333766 , 49.26342004, 49.78843935,
       49.15845494]), array([49.75170809, 49.49992965, 49.85121274]), array([49.86891003, 49.56545913, 48.34121677, 46.98546933, 49.53492777]), array([46.23389971, 49.10800352, 49.82773162, 47.43460854, 48.75968308,
       48.42386763]), array([48.22210134, 38.35271854, 48.15103235])]"
104,0.962,19,"[array([48.87138019, 49.07401914, 47.91090043, 49.83437995, 49.94684566]), array([47.65265875, 48.53740748, 49.27970595, 49.51761731, 48.59819377,
       48.39046467]), array([], dtype=float64), array([49.98640692, 49.64479252, 49.79202743, 49.70876259]), array([49.95431353, 49.78914977, 48.40308628, 48.3818947 ])]"
106,0.986,7,"[array([49.80079647, 49.9741532 ]), array([], dtype=float64), array([49.7821663 , 49.95976427, 49.23163923]), array([], dtype=float64), array([48.64459006, 49.75217529])]"
108,0.98,10,"[array([47.69935794, 48.97470994]), array([48.14334537, 49.74359537, 49.38397377]), array([49.76548385]), array([49.71341732]), array([49.28826762, 49.67739573, 49.62825661])]"
110,0.968,16,"[array([49.48996635, 48.91642566]), array([49.88134321, 49.19188821, 48.56124286]), array([48.22946126, 48.95932238]), array([49.90220868, 49.91322924, 47.87231505, 49.97191205, 49.67444462,
       49.33715388]), array([49.59557724, 49.6896358 , 49.35648917])]"
112,0.972,14,"[array([49.54503673, 46.69881964, 48.44139633, 49.68778719, 49.82086405,
       49.39351508]), array([49.66582932, 49.10979194, 49.66122214]), array([47.27183659, 47.93813725, 49.9674454 ]), array([], dtype=float64), array([49.78723524, 49.92431477])]"
114,0.994,3,"[array([49.81727393, 49.9734822 ]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([48.77481168])]"
116,0.982,9,"[array([49.78148056, 49.94109043]), array([49.15138327]), array([49.52759218, 49.93482385]), array([49.86172296]), array([49.79556265, 47.21668443, 49.92769452])]"
118,0.986,7,"[array([], dtype=float64), array([49.74630786, 49.27626057]), array([49.49580661, 49.58262817]), array([49.17249307]), array([49.60794137, 47.67138553])]"
120,0.982,9,"[array([49.78820511, 49.93644527, 48.94884043]), array([47.33159624, 49.99257248, 48.92845413]), array([], dtype=float64), array([49.26231909, 48.93020342]), array([49.65037943])]"
122,0.994,3,"[array([], dtype=float64), array([], dtype=float64), array([49.29285187, 49.81612808]), array([], dtype=float64), array([49.90972323])]"
124,0.986,7,"[array([49.02568273, 48.81575477]), array([49.50122926]), array([49.63759371]), array([49.75561367, 49.39726055]), array([49.98243166])]"
126,0.984,8,"[array([48.69420797]), array([49.72306501, 49.51521217, 48.77482786]), array([47.2697943 , 46.92252926, 49.68534662]), array([], dtype=float64), array([49.9747495])]"
128,0.984,8,"[array([49.94455686, 48.63721499]), array([49.46496577]), array([49.13128939, 49.82233005, 49.74388752, 49.7303127 ]), array([], dtype=float64), array([49.49257353])]"
130,0.996,2,"[array([], dtype=float64), array([], dtype=float64), array([49.46492445]), array([49.9060592]), array([], dtype=float64)]"
132,0.998,1,"[array([49.94947052]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
134,0.994,3,"[array([49.77796582]), array([], dtype=float64), array([49.88016797]), array([], dtype=float64), array([49.66793287])]"
136,0.994,3,"[array([], dtype=float64), array([48.7126161 , 49.95257928]), array([], dtype=float64), array([], dtype=float64), array([48.44983507])]"
138,0.994,3,"[array([49.66616271]), array([], dtype=float64), array([], dtype=float64), array([49.04852505, 49.7771447 ]), array([], dtype=float64)]"
140,0.994,3,"[array([47.07111321]), array([], dtype=float64), array([], dtype=float64), array([48.93668062]), array([49.66387931])]"
142,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.87479115])]"
144,0.998,1,"[array([49.95648079]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
146,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
148,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([49.72774306]), array([], dtype=float64)]"
150,0.994,3,"[array([], dtype=float64), array([49.44128312]), array([], dtype=float64), array([], dtype=float64), array([49.56586662, 48.41003532])]"
152,0.994,3,"[array([], dtype=float64), array([49.39761608, 48.21881155]), array([], dtype=float64), array([49.92129612]), array([], dtype=float64)]"
154,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
156,0.996,2,"[array([49.58527746]), array([], dtype=float64), array([], dtype=float64), array([48.06630412]), array([], dtype=float64)]"
158,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
160,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
162,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
164,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([49.44824469]), array([], dtype=float64), array([], dtype=float64)]"
166,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([48.68553584])]"
168,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
170,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
172,1.0,0,"[array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
174,0.998,1,"[array([46.54578886]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
176,0.998,1,"[array([49.85856902]), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64), array([], dtype=float64)]"
178,0.998,1,"[array([], dtype=float64), array([], dtype=float64), array([49.94358777]), array([], dtype=float64), array([], dtype=float64)]"
