angles,ipr,los_count,distance_cpa
84,0.914,43,"[array([49.67637976, 47.73090817, 48.90002855, 48.31320999, 48.77002183]), array([48.21486727, 49.82343963, 47.02479232, 49.37363094, 48.99210593,
       49.15988654]), array([48.68226014, 49.56215935, 47.35066828, 49.96631735, 49.64451426,
       46.34600844, 49.69855808, 49.97158979, 48.6321313 , 44.56140964,
       47.47210038, 47.72232775, 43.56090657, 48.81816374]), array([49.20031554, 49.4666096 , 49.07955267, 49.66910561, 49.1052508 ,
       48.83756411, 49.23033429, 49.0503476 , 48.64724304, 49.25454041]), array([49.28182432, 49.79742493, 49.65961486, 49.75206744, 47.60530223,
       49.78426148, 47.76574142, 49.5675059 ])]"
86,0.922,39,"[array([49.90401905, 49.01800123, 49.46679429, 45.6841691 , 49.09348225,
       49.68905878]), array([49.38591461, 49.97604832, 47.00912378, 49.84735635, 48.88641805,
       49.58964774, 46.46265996, 46.53441833, 48.78176188, 48.76560453,
       48.37472407, 46.91586695]), array([49.76394333, 49.86580421, 48.40965531, 47.71866534, 49.47811399,
       49.03821729, 47.91130751, 49.53664257, 49.15658853, 41.37748425,
       49.15341623]), array([49.63454553, 47.82945096, 49.72531922, 47.39541788, 49.78922076,
       48.96271983]), array([49.42100437, 49.58743164, 47.2632066 , 48.98207298])]"
88,0.912,44,"[array([46.74428283, 47.17917566, 49.16083743, 48.33277821, 47.8939188 ]), array([49.27797576, 48.48591626, 49.99588311, 49.82508447, 44.98690879]), array([49.29113215, 49.96695495, 47.28705072, 49.22094267, 49.34328719,
       49.62617166, 49.77747982, 48.84983889, 47.81498785, 49.90144657,
       48.57184574, 49.23303724, 47.32809633, 49.84711903, 48.35839246]), array([49.50101791, 48.07460515, 49.87929452, 49.38431651, 49.92587386,
       48.90107535, 49.80150353, 49.80645267, 46.17760748, 48.77582919,
       49.53303017]), array([48.21442801, 49.70966865, 49.71751124, 49.45265597, 47.98396752,
       49.85546786, 49.89420598, 49.75013358])]"
90,0.948,26,"[array([49.22382868, 48.932945  , 47.70895537, 49.97738127]), array([45.46697247, 46.52810108, 49.64051648]), array([49.79194035, 48.94856609, 49.09887436, 49.90783963]), array([49.6348974 , 48.30004234, 46.13192999, 49.07300607]), array([49.903811  , 49.92102093, 49.86672542, 49.316747  , 49.9742922 ,
       48.86426308, 47.06616084, 49.93157784, 49.68655783, 49.61627727,
       47.73375057])]"
92,0.914,43,"[array([49.9045083 , 49.5694518 , 47.88473812, 48.97446982, 49.35365546,
       49.82933496]), array([49.57595191, 49.18732578, 48.50998784, 49.92415318, 49.76870499,
       46.920991  , 49.64845713, 49.64678277, 49.32241709]), array([49.07770021, 48.20139008, 41.17161385, 48.77895646, 43.78773812,
       49.29762269, 49.38432872, 49.86513527, 49.74202873, 49.86052413,
       48.77500933]), array([46.11320731, 45.4291474 , 45.59127066, 48.66223124, 48.19095121,
       49.61419677, 46.04699966, 49.51742696, 48.37660666]), array([49.61498238, 48.33342503, 47.77327794, 48.92716626, 48.9468848 ,
       49.22791653, 45.81064053, 48.23448324])]"
94,0.926,37,"[array([49.60231977, 49.28970933, 49.8611136 , 49.05450046, 49.9398943 ,
       49.44197513, 49.8988277 , 48.3848637 , 49.98375041]), array([48.88025754, 45.99485115, 48.31599712, 49.95928475]), array([49.39512343, 47.79597676, 47.86726787, 48.01191364, 48.06993727,
       48.18954505, 49.7319663 , 48.56231721, 48.53646379, 47.92197486]), array([49.83913523, 49.63343122, 45.76469653, 46.56303246, 49.5279368 ,
       49.23634825, 46.53623389, 41.27473341]), array([49.50213108, 49.93214434, 48.64410105, 48.98662614, 47.48217067,
       49.7152098 ])]"
96,0.948,26,"[array([49.6088027 , 46.85404132, 49.66324709, 49.54888651, 47.86868318,
       47.71963646, 47.1616634 , 47.30960177]), array([49.68051058, 44.64965851, 48.03638357]), array([42.83035821, 47.61140531, 47.84590097, 47.59438893, 49.49187733,
       49.82322673]), array([49.05720696, 49.44742419, 49.28388273, 49.82434793, 49.78673119]), array([44.1876923 , 48.81239969, 48.18386139, 47.92884244])]"
98,0.948,26,"[array([49.67079272, 49.99411863, 47.50743784, 47.86059915, 48.0892352 ]), array([49.38036503, 47.24123327, 45.24832336]), array([47.97791547, 49.3638448 , 49.1490759 , 49.95319161, 48.73658737,
       49.19262155, 49.11154345, 49.9414012 ]), array([46.75716835, 48.44592402, 46.87140896, 49.19692391, 48.85384615,
       49.83476179]), array([47.75235169, 48.85663898, 49.64279339, 48.60676311])]"
100,0.954,23,"[array([49.30964435, 48.72283991]), array([49.7895632 , 49.55759694, 49.66525843, 49.84779093, 49.8192918 ,
       48.66512229, 47.69945442]), array([49.68233286, 49.1868806 , 48.77424789, 49.76358265, 49.78403785]), array([48.84335245, 49.92946759, 49.68646609, 48.54744655]), array([49.25735016, 48.77995351, 49.97420491, 49.69452618, 49.38768445])]"
102,0.942,29,"[array([49.87301139, 49.81049758, 49.04652284]), array([49.47793404, 46.7120386 , 49.27992939, 48.19682998, 43.88449233]), array([49.46086875, 48.90822831, 49.55491931, 49.86861161, 49.36962508,
       46.51464322, 46.39729888, 49.03270792, 48.45658902]), array([49.39057697, 47.79327986, 48.28167585, 49.34267751, 48.90755251]), array([49.37391648, 49.42051078, 29.52725799, 49.66491579, 49.1234664 ,
       49.56737003, 49.41087621])]"
104,0.944,28,"[array([49.76721186, 49.20491753, 49.70479733, 48.90174386]), array([48.93313312, 49.38482156, 46.41547657, 46.614192  , 49.72319921]), array([49.79019353, 49.19280572, 49.68150787, 49.65898884, 49.91630699,
       49.01317537, 48.70812252, 48.35434972]), array([47.12227539, 49.26983416, 49.38214118, 49.41858541, 49.40270773,
       49.82650725, 49.43473858]), array([49.40489398, 44.36159397, 45.83430375, 49.12218624])]"
106,0.956,22,"[array([46.81455101, 49.54182331, 49.23599644, 47.88385408]), array([49.08877918, 48.41899304, 49.46521359, 48.82677491]), array([45.30013517, 49.4746011 , 47.78311481]), array([49.6575612 , 49.47267994, 47.63806873, 48.63113175, 48.59759694,
       46.38304994]), array([49.93705142, 49.88969109, 49.65673775, 49.18933111, 48.68447708])]"
108,0.956,22,"[array([48.40602122, 48.89920252, 48.77011866]), array([49.33100741, 49.8702245 , 49.7056412 , 49.18213839, 49.39929272,
       49.83134707, 47.57962429]), array([47.78431466, 49.28269724, 46.26531207]), array([47.90609176, 45.46371979, 45.74664757, 48.63223963, 49.83159063,
       49.32621007]), array([47.87779908, 43.95302696, 48.63487384])]"
110,0.934,33,"[array([49.55407659, 46.81962559, 49.88514849, 49.82066795, 47.68428952,
       49.39576259]), array([49.4630459 , 47.95506226, 45.58850204, 47.73961234, 45.58581981,
       45.74921458]), array([49.76531465, 49.90239437, 47.40646503, 49.65804747, 44.68952885,
       49.80114659, 49.69248101, 49.94954191, 47.75422126, 49.77910875]), array([49.85453616, 49.99085384, 49.42176876]), array([48.73389903, 45.8150644 , 49.85313523, 48.2432405 , 49.83819137,
       46.04686896, 49.97423133, 49.27186955])]"
112,0.966,17,"[array([48.81850533, 49.36009057, 49.05580778, 49.94788555]), array([47.87427239, 49.65762123]), array([48.46024149]), array([47.67261068, 49.08331531, 48.87835111, 49.68704241, 48.05567673]), array([49.96690743, 46.87898629, 48.20800441, 49.51480028, 49.88739851])]"
114,0.968,16,"[array([47.18472295, 49.90375874, 48.63145403]), array([49.89680531, 49.3875058 ]), array([49.28184206, 49.15237114, 49.85875005, 48.15034167, 42.90295589,
       49.93743878, 49.29574537]), array([47.39168739, 49.79432527]), array([49.71050777, 49.40377605])]"
116,0.974,13,"[array([49.43063534, 48.84148058, 49.43876826]), array([49.34998825, 49.98931767, 49.65640182, 48.82514768, 42.88596927]), array([], dtype=float64), array([49.97292617, 49.97105762]), array([48.32888737, 48.82077306, 48.78142815])]"
118,0.968,16,"[array([49.87514393, 48.27501076]), array([49.70612876, 48.92856647]), array([49.08888289, 49.64704898, 49.36720648, 46.81405266]), array([49.69926773, 49.90563946, 49.09200813, 48.39273539, 48.92934841]), array([49.48156119, 49.663508  , 49.79735463])]"
120,0.982,9,"[array([48.34807999]), array([47.86506458, 49.87088058, 49.88690018]), array([49.06974577, 49.98582872]), array([49.88393892, 48.96021408, 47.49097508]), array([], dtype=float64)]"
122,0.978,11,"[array([49.40589627]), array([49.51164668, 47.41298331]), array([49.82452839, 49.60441551, 49.99329721, 47.87121561]), array([], dtype=float64), array([49.7753478 , 49.30569339, 49.62916005, 47.79742885])]"
124,0.986,7,"[array([48.67240263, 49.93382016, 49.9099918 , 49.12686952]), array([], dtype=float64), array([47.58700332, 48.69521895]), array([49.43927653]), array([], dtype=float64)]"
126,0.984,8,"[array([47.4299534 , 48.93340428, 48.64545443]), array([49.09992739, 49.09601223]), array([49.90311301]), array([49.95515438]), array([47.27334379])]"
128,0.978,11,"[array([49.82614083]), array([49.8603476 , 47.71867705]), array([49.90613639, 49.86421436]), array([48.26634326, 47.69668269, 47.38201899]), array([42.22762706, 49.65205203, 44.01159973])]"
130,0.98,10,"[array([], dtype=float64), array([49.53271433, 49.47606663, 49.09535062]), array([49.68752592, 48.94512998]), array([49.08991609, 49.72408163]), array([49.98463617, 49.60828049, 49.24302034])]"
132,0.988,6,"[array([49.21322795]), array([49.66192518, 48.00056736]), array([48.75988074, 49.49791891]), array([48.27006078]), array([], dtype=float64)]"
